Date,Temp,Wet,Light
29-03-2019 04:00:00,29.11,88.89,0
29-03-2019 04:05:00,29.1,89,0
29-03-2019 04:10:00,29.1,89,0
29-03-2019 04:15:00,29.1,88.11,0
29-03-2019 04:20:00,29.01,88.89,0
29-03-2019 04:25:00,29,88.11,0
29-03-2019 04:30:00,29,88,0
29-03-2019 04:35:00,28.91,88,0
29-03-2019 04:40:00,28.9,88,0
29-03-2019 04:45:00,28.9,88,0
29-03-2019 04:50:00,28.9,88,0
29-03-2019 04:55:00,28.9,88,0
29-03-2019 05:00:00,28.9,88,0
29-03-2019 05:05:00,28.9,88,0
29-03-2019 05:10:00,28.9,88,0
29-03-2019 05:15:00,28.81,88,0
29-03-2019 05:20:00,28.8,88,0
29-03-2019 05:25:00,28.89,88,0
29-03-2019 05:30:00,28.81,88,0
29-03-2019 05:35:00,28.89,88,0
29-03-2019 05:40:00,28.9,88,0
29-03-2019 05:45:00,28.9,88,0
29-03-2019 05:50:00,28.81,88,0
29-03-2019 05:55:00,28.89,87.12,0
29-03-2019 06:00:00,28.9,87,0
29-03-2019 06:05:00,28.81,87,0
29-03-2019 06:10:00,28.89,87,0
29-03-2019 06:15:00,28.81,87,0.88
29-03-2019 06:20:00,28.8,87,1
29-03-2019 06:25:00,28.8,87,1
29-03-2019 06:30:00,28.8,86.12,1.88
29-03-2019 06:35:00,28.8,86,2
29-03-2019 06:40:00,28.89,86,2.88
29-03-2019 06:45:00,28.9,85.12,3.88
29-03-2019 06:50:00,28.99,85,4.88
29-03-2019 06:55:00,29,85,5
29-03-2019 07:00:00,29.09,84.12,5
29-03-2019 07:05:00,29.19,84,9.4
29-03-2019 07:10:00,29.2,84,20.56
29-03-2019 07:15:00,29.29,83.12,25.52
29-03-2019 07:20:00,29.39,83,29.52
29-03-2019 07:25:00,29.49,83,33.52
29-03-2019 07:30:00,29.68,82.12,35.76
29-03-2019 07:35:00,29.7,82.88,135.44
29-03-2019 07:40:00,29.7,83.88,159.56
29-03-2019 07:45:00,29.88,84.88,163.64
29-03-2019 07:50:00,30.08,85,174.56
29-03-2019 07:55:00,30.45,84.12,157.52
29-03-2019 08:00:00,30.59,84,196.36
29-03-2019 08:05:00,30.78,83.12,199.36
29-03-2019 08:10:00,31.06,83,170.15
29-03-2019 08:15:00,30.84,81.25,180.85
29-03-2019 08:20:00,29.4,78.38,160.29
29-03-2019 08:25:00,30.07,77.13,168.35
29-03-2019 08:30:00,29.85,76.13,124.59
29-03-2019 08:35:00,29.45,77.75,207.08
29-03-2019 08:40:00,30.36,76.25,226.99
29-03-2019 08:45:00,30.5,74.25,279.53
29-03-2019 08:50:00,29.8,74,342.02
29-03-2019 08:55:00,30.75,70.51,354.37
29-03-2019 09:00:00,30.46,70,279.9
29-03-2019 09:05:00,29.7,71.75,136.26
29-03-2019 09:10:00,28.99,73.75,125.73
29-03-2019 09:15:00,29.86,71.38,168.92
29-03-2019 09:20:00,29.13,72.75,149.67
29-03-2019 09:25:00,29.26,73,270.88
29-03-2019 09:30:00,29.39,72.13,205.16
29-03-2019 09:35:00,29.14,72,320.5
29-03-2019 09:40:00,29.62,70.25,447.29
29-03-2019 09:45:00,29.18,70,204.5
29-03-2019 09:50:00,29.27,68.25,409.78
29-03-2019 09:55:00,29.56,67.13,232.79
29-03-2019 10:00:00,29.43,67,145.23
29-03-2019 10:05:00,29.49,66.13,153.59
29-03-2019 10:10:00,29.76,66,166.48
29-03-2019 10:15:00,29.89,65.13,161.89
29-03-2019 10:20:00,29.73,65.87,89.39
29-03-2019 10:25:00,29.44,66,165.46
29-03-2019 10:30:00,29.23,66.87,309.86
29-03-2019 10:35:00,29.37,67.87,194.8
29-03-2019 10:40:00,29.31,68,376.79
29-03-2019 10:45:00,29.82,66.27,293.6
29-03-2019 10:50:00,29.9,65.13,189.34
29-03-2019 10:55:00,29.9,64.13,116.2
29-03-2019 11:00:00,29.73,64.87,99.2
29-03-2019 11:05:00,29.53,65.87,267.86
29-03-2019 11:10:00,29.59,66,381.53
29-03-2019 11:15:00,29.95,67.73,141.07
29-03-2019 11:20:00,29.65,68.87,90.73
29-03-2019 11:25:00,29.43,69.87,82.93
29-03-2019 11:30:00,29.31,69.13,199
29-03-2019 11:35:00,29.47,69,405.93
29-03-2019 11:40:00,29.76,68.13,272.94
29-03-2019 11:45:00,29.97,68,105
29-03-2019 11:50:00,29.65,68.87,79.53
29-03-2019 11:55:00,29.51,69,235
29-03-2019 12:00:00,29.76,67.27,236.47
29-03-2019 12:05:00,29.71,67,175.8
29-03-2019 12:10:00,29.87,67,149.67
29-03-2019 12:15:00,30.07,66.13,91.53
29-03-2019 12:20:00,30.01,66.87,164.46
29-03-2019 12:25:00,30.17,65.27,138.87
29-03-2019 12:30:00,30.29,65.87,57.6
29-03-2019 12:35:00,30.13,65.13,99.73
29-03-2019 12:40:00,30.27,65,97.6
29-03-2019 12:45:00,30.21,65,123.55
29-03-2019 12:50:00,30.2,65.86,100.48
29-03-2019 12:55:00,30.11,66,113.2
29-03-2019 13:00:00,30.01,66,105.68
29-03-2019 13:05:00,29.83,66.86,204.62
29-03-2019 13:10:00,29.89,67.86,305.28
29-03-2019 13:15:00,29.99,67.14,135.83
29-03-2019 13:20:00,29.74,67.86,134.38
29-03-2019 13:25:00,29.61,68.86,201.78
29-03-2019 13:30:00,29.77,68.14,415.81
29-03-2019 13:35:00,29.97,68,133.39
29-03-2019 13:40:00,29.83,68,114.68
29-03-2019 13:45:00,29.89,68,89.9
29-03-2019 13:50:00,29.9,68,114.24
29-03-2019 13:55:00,29.9,68.86,120.72
29-03-2019 14:00:00,29.81,69.86,102.94
29-03-2019 14:05:00,29.63,73.44,259.96
29-03-2019 14:10:00,29.43,76.58,171.62
29-03-2019 14:15:00,29.83,75.28,165.9
29-03-2019 14:20:00,29.3,76.72,262.6
29-03-2019 14:25:00,29.97,74.42,265.1
29-03-2019 14:30:00,29.41,74,231.18
29-03-2019 14:35:00,29.99,74,244.06
29-03-2019 14:40:00,29.58,73.14,316.66
29-03-2019 14:45:00,29.93,70.42,241.14
29-03-2019 14:50:00,29.74,70.86,308.7
29-03-2019 14:55:00,29.96,70.14,173.22
29-03-2019 15:00:00,29.91,70.85,186.59
29-03-2019 15:05:00,29.81,73.56,174.23
29-03-2019 15:10:00,29.54,76.56,164.17
29-03-2019 15:15:00,29.59,77,117.77
29-03-2019 15:20:00,29.69,76.15,152.67
29-03-2019 15:25:00,29.27,78.56,119.04
29-03-2019 15:30:00,29.97,76.44,65.07
29-03-2019 15:35:00,28.99,81.12,62.97
29-03-2019 15:40:00,29.48,79.44,87.04
29-03-2019 15:45:00,29.69,78.15,150.73
29-03-2019 15:50:00,29.19,80.56,137.11
29-03-2019 15:55:00,29.87,78.44,116.79
29-03-2019 16:00:00,28.98,80.56,73.89
29-03-2019 16:05:00,29.31,80.15,54.2
29-03-2019 16:10:00,29.83,79.15,47.73
29-03-2019 16:15:00,29.39,79.85,84.55
29-03-2019 16:20:00,29.04,80.85,50.89
29-03-2019 16:25:00,29.43,80.15,46.56
29-03-2019 16:30:00,29.59,80.85,55.53
29-03-2019 16:35:00,29.6,81,49.32
29-03-2019 16:40:00,29.6,81,51.41
29-03-2019 16:45:00,29.69,81.85,41.76
29-03-2019 16:50:00,29.61,82,33.17
29-03-2019 16:55:00,29.6,82.85,29.44
29-03-2019 17:00:00,29.51,83.85,20.47
29-03-2019 17:05:00,29.41,84.85,19.85
29-03-2019 17:10:00,29.31,85.85,31.95
29-03-2019 17:15:00,29.3,86.85,30.61
29-03-2019 17:20:00,29.22,87,21.53
29-03-2019 17:25:00,29.12,87.85,19.15
29-03-2019 17:30:00,29.02,88.85,24.08
29-03-2019 17:35:00,29,89.85,5.53
29-03-2019 17:40:00,29,90,1.15
29-03-2019 17:45:00,29.08,90,0.15
29-03-2019 17:50:00,29.02,90,0
29-03-2019 17:55:00,29,90.85,0
29-03-2019 18:00:00,28.92,91,0
29-03-2019 18:05:00,28.9,91.85,0
29-03-2019 18:10:00,28.98,91.15,0
29-03-2019 18:15:00,29.08,91,0
29-03-2019 18:20:00,29.35,89.31,0
29-03-2019 18:25:00,29.48,88.15,0
29-03-2019 18:30:00,29.67,87.15,0
29-03-2019 18:35:00,29.78,86.15,0
29-03-2019 18:40:00,29.8,86,0
29-03-2019 18:45:00,29.88,85.15,0
29-03-2019 18:50:00,29.9,85,0
29-03-2019 18:55:00,29.98,84.15,0
29-03-2019 19:00:00,30,84,0
29-03-2019 19:05:00,30,84,0
29-03-2019 19:10:00,30,84,0
29-03-2019 19:15:00,29.92,83.15,0
29-03-2019 19:20:00,29.98,83,0
29-03-2019 19:25:00,29.92,83,0
29-03-2019 19:30:00,29.9,83,0
29-03-2019 19:35:00,29.82,83.84,0
29-03-2019 19:40:00,29.8,83.16,0
29-03-2019 19:45:00,29.8,83.84,0
29-03-2019 19:50:00,29.72,84,0
29-03-2019 19:55:00,29.7,84,0
29-03-2019 20:00:00,29.78,83.16,0
29-03-2019 20:05:00,29.8,83,0
29-03-2019 20:10:00,29.72,83.84,0
29-03-2019 20:15:00,29.7,83.16,0
29-03-2019 20:20:00,29.7,83,0
29-03-2019 20:25:00,29.7,83.84,0
29-03-2019 20:30:00,29.62,84,0
29-03-2019 20:35:00,29.6,84,0
29-03-2019 20:40:00,29.52,84,0
29-03-2019 20:45:00,29.58,84,0
29-03-2019 20:50:00,29.6,84,0
29-03-2019 20:55:00,29.52,84,0
29-03-2019 21:00:00,29.5,84,0
29-03-2019 21:05:00,29.58,83.16,0
29-03-2019 21:10:00,29.52,83.84,0
29-03-2019 21:15:00,29.5,84,0
29-03-2019 21:20:00,29.5,84,0
29-03-2019 21:25:00,29.5,83.16,0
29-03-2019 21:30:00,29.5,83.84,0
29-03-2019 21:35:00,29.5,84,0
29-03-2019 21:40:00,29.5,84,0
29-03-2019 21:45:00,29.5,84,0
29-03-2019 21:50:00,29.5,84,0
29-03-2019 21:55:00,29.42,84,0
29-03-2019 22:00:00,29.4,84.83,0
29-03-2019 22:05:00,29.4,84.17,0
29-03-2019 22:10:00,29.32,84.83,0
29-03-2019 22:15:00,29.13,85,0
29-03-2019 22:20:00,29.02,84.17,0
29-03-2019 22:25:00,28.92,84,0
29-03-2019 22:30:00,28.82,84,0
29-03-2019 22:35:00,28.8,83.17,0
29-03-2019 22:40:00,28.8,83,0
29-03-2019 22:45:00,28.72,82.17,0
29-03-2019 22:50:00,28.78,82,0
29-03-2019 22:55:00,28.8,81.17,0
29-03-2019 23:00:00,28.8,81,0
29-03-2019 23:05:00,28.8,80.17,0
29-03-2019 23:10:00,28.8,80,0
29-03-2019 23:15:00,28.88,80,0
29-03-2019 23:20:00,28.9,79.17,0
29-03-2019 23:25:00,28.9,79,0
29-03-2019 23:30:00,28.9,79,0
29-03-2019 23:35:00,28.9,79,0
29-03-2019 23:40:00,28.9,79,0
29-03-2019 23:45:00,28.9,78.17,0
29-03-2019 23:50:00,28.82,78,0
29-03-2019 23:55:00,28.8,78,0
30-03-2019 00:00:00,28.8,78,0
30-03-2019 00:05:00,28.8,78,0
30-03-2019 00:10:00,28.72,78,0
30-03-2019 00:15:00,28.7,78,0
30-03-2019 00:20:00,28.62,78,0
30-03-2019 00:25:00,28.6,78,0
30-03-2019 00:30:00,28.52,78,0
30-03-2019 00:35:00,28.5,78,0
30-03-2019 00:40:00,28.5,78,0
30-03-2019 00:45:00,28.42,78.83,0
30-03-2019 00:50:00,28.32,79,0
30-03-2019 00:55:00,28.3,79,0
30-03-2019 01:00:00,28.22,79,0
30-03-2019 01:05:00,28.2,79,0
30-03-2019 01:10:00,28.2,79,0
30-03-2019 01:15:00,28.12,79,0
30-03-2019 01:20:00,28.1,79,0
30-03-2019 01:25:00,28.1,79.83,0
30-03-2019 01:30:00,28.1,79.17,0
30-03-2019 01:35:00,28.02,79.83,0
30-03-2019 01:40:00,28.08,80,0
30-03-2019 01:45:00,28.1,80,0
30-03-2019 01:50:00,28.02,80,0
30-03-2019 01:55:00,28,80.83,0
30-03-2019 02:00:00,28,81,0
30-03-2019 02:05:00,28,81,0
30-03-2019 02:10:00,27.92,81,0
30-03-2019 02:15:00,27.9,81,0
30-03-2019 02:20:00,27.9,81,0
30-03-2019 02:25:00,27.9,81,0
30-03-2019 02:30:00,27.82,81,0
30-03-2019 02:35:00,27.8,81.82,0
30-03-2019 02:40:00,27.8,82,0
30-03-2019 02:45:00,27.8,82,0
30-03-2019 02:50:00,27.72,82,0
30-03-2019 02:55:00,27.7,82,0
30-03-2019 03:00:00,27.7,82,0
30-03-2019 03:05:00,27.7,82,0
30-03-2019 03:10:00,27.7,82,0
30-03-2019 03:15:00,27.7,82,0
30-03-2019 03:20:00,27.7,82,0
30-03-2019 03:25:00,27.7,82,0
30-03-2019 03:30:00,27.7,82,0
30-03-2019 03:35:00,27.7,82,0
30-03-2019 03:40:00,27.62,82,0
30-03-2019 03:45:00,27.68,82,0
30-03-2019 03:50:00,27.62,82.82,0
30-03-2019 03:55:00,27.52,83,0
30-03-2019 04:00:00,27.5,83,0
30-03-2019 04:05:00,27.5,83,0
30-03-2019 04:10:00,27.5,83,0
30-03-2019 04:15:00,27.42,83,0
30-03-2019 04:20:00,27.4,83,0
30-03-2019 04:25:00,27.4,83,0
30-03-2019 04:30:00,27.4,83,0
30-03-2019 04:35:00,27.4,83,0
30-03-2019 04:40:00,27.4,83,0
30-03-2019 04:45:00,27.32,83,0
30-03-2019 04:50:00,27.3,83,0
30-03-2019 04:55:00,27.38,83,0
30-03-2019 05:00:00,27.32,83,0
30-03-2019 05:05:00,27.3,83,0
30-03-2019 05:10:00,27.3,83,0
30-03-2019 05:15:00,27.22,83,0
30-03-2019 05:20:00,27.2,83,0
30-03-2019 05:25:00,27.2,82.19,0
30-03-2019 05:30:00,27.2,82.81,0
30-03-2019 05:35:00,27.2,83,0
30-03-2019 05:40:00,27.28,82.19,0
30-03-2019 05:45:00,27.3,82,0
30-03-2019 05:50:00,27.22,82,0
30-03-2019 05:55:00,27.28,82,0
30-03-2019 06:00:00,27.3,82,0
30-03-2019 06:05:00,27.3,82,0
30-03-2019 06:10:00,27.3,82,0
30-03-2019 06:15:00,27.3,82,0
30-03-2019 06:20:00,27.3,82,0
30-03-2019 06:25:00,27.3,82,0.81
30-03-2019 06:30:00,27.38,82,1.81
30-03-2019 06:35:00,27.4,82,2
30-03-2019 06:40:00,27.48,82,2.81
30-03-2019 06:45:00,27.5,81.19,3.81
30-03-2019 06:50:00,27.58,81,6.44
30-03-2019 06:55:00,27.68,81,7
30-03-2019 07:00:00,27.86,80.19,7.81
30-03-2019 07:05:00,28.06,80,11.23
30-03-2019 07:10:00,28.18,79.19,29.75
30-03-2019 07:15:00,28.36,79,32.39
30-03-2019 07:20:00,28.48,79,36.03
30-03-2019 07:25:00,28.66,78.19,37.81
30-03-2019 07:30:00,28.94,78,42.03
30-03-2019 07:35:00,29.08,78.81,130.12
30-03-2019 07:40:00,29.02,80.61,168.75
30-03-2019 07:45:00,29.24,81,172.19
30-03-2019 07:50:00,29.54,81,149.41
30-03-2019 07:55:00,29.76,81,98.83
30-03-2019 08:00:00,29.8,81.81,90.42
30-03-2019 08:05:00,29.72,82,88.58
30-03-2019 08:10:00,29.54,82.81,82.35
30-03-2019 08:15:00,29.34,83.81,73.74
30-03-2019 08:20:00,29.22,84.81,86.52
30-03-2019 08:25:00,29.04,85.81,100.49
30-03-2019 08:30:00,29,86.81,152.21
30-03-2019 08:35:00,29,87,211.59
30-03-2019 08:40:00,29.24,86.19,204.45
30-03-2019 08:45:00,29.62,85.19,241.95
30-03-2019 08:50:00,30.02,84.19,271.36
30-03-2019 08:55:00,30.42,81.58,267.93
30-03-2019 09:00:00,29.45,75.35,242.61
30-03-2019 09:05:00,28.72,73.19,223.29
30-03-2019 09:10:00,28.52,73.8,237.63
30-03-2019 09:15:00,29.54,70.8,247.6
30-03-2019 09:20:00,28.36,72.4,247.4
30-03-2019 09:25:00,29.2,70.6,307.8
30-03-2019 09:30:00,28.46,71.6,320.6
30-03-2019 09:35:00,29.08,69.6,262.4
30-03-2019 09:40:00,28.5,69.8,288
30-03-2019 09:45:00,28.94,69.2,317.2
30-03-2019 09:50:00,28.86,68.2,293.2
30-03-2019 09:55:00,28.88,68.8,306
30-03-2019 10:00:00,28.98,68.2,313.4
30-03-2019 10:05:00,28.92,68.8,294
30-03-2019 10:10:00,28.98,68.2,286.6
30-03-2019 10:15:00,28.92,68.8,271.6
30-03-2019 10:20:00,28.9,68.2,277.6
30-03-2019 10:25:00,28.98,68,324
30-03-2019 10:30:00,29.08,68,361.4
30-03-2019 10:35:00,29.18,68,300.8
30-03-2019 10:40:00,28.96,68,423.2
30-03-2019 10:45:00,29.54,66.4,327.6
30-03-2019 10:50:00,28.82,68.4,263.8
30-03-2019 10:55:00,29.56,66.6,251.2
30-03-2019 11:00:00,28.6,69.2,254
30-03-2019 11:05:00,29.5,66.8,235
30-03-2019 11:10:00,28.6,69.2,249.2
30-03-2019 11:15:00,29.5,66.8,333.2
30-03-2019 11:20:00,28.6,68.4,270.6
30-03-2019 11:25:00,29.57,65.82,290.53
30-03-2019 11:30:00,28.71,68.17,282.75
30-03-2019 11:35:00,29.43,65.83,308.94
30-03-2019 11:40:00,28.83,66.59,332.87
30-03-2019 11:45:00,29.23,65.41,339.38
30-03-2019 11:50:00,29.08,65.79,346.35
30-03-2019 11:55:00,29,66,145.71
30-03-2019 12:00:00,29.32,65.21,110.45
30-03-2019 12:05:00,28.84,66.59,107.07
30-03-2019 12:10:00,29.41,65.41,112.14
30-03-2019 12:15:00,28.73,66.59,118.76
30-03-2019 12:20:00,29.45,65.41,121.59
30-03-2019 12:25:00,28.91,66.59,104.55
30-03-2019 12:30:00,29.65,64.62,124.59
30-03-2019 12:35:00,29.11,64.79,145.28
30-03-2019 12:40:00,29.46,64.21,130.75
30-03-2019 12:45:00,29.04,64.79,133.93
30-03-2019 12:50:00,29.46,64.21,122.51
30-03-2019 12:55:00,29.12,64.79,156.29
30-03-2019 13:00:00,29,64.21,133.47
30-03-2019 13:05:00,29.16,64,152.77
30-03-2019 13:10:00,29.52,64,164.76
30-03-2019 13:15:00,29.2,64,139.03
30-03-2019 13:20:00,29.18,64.79,148.66
30-03-2019 13:25:00,29.52,65,155.41
30-03-2019 13:30:00,29.36,65.81,108.41
30-03-2019 13:35:00,29.3,66,140.56
30-03-2019 13:40:00,29.54,66,378.47
30-03-2019 13:45:00,29.6,66,369.7
30-03-2019 13:50:00,29.6,66,440.4
30-03-2019 13:55:00,29.68,65.2,303.6
30-03-2019 14:00:00,29.62,66.6,297.6
30-03-2019 14:05:00,29.76,67,221.2
30-03-2019 14:10:00,29.64,67.8,253.6
30-03-2019 14:15:00,29.68,68,305.4
30-03-2019 14:20:00,29.78,67.2,319
30-03-2019 14:25:00,29.72,67.8,305.6
30-03-2019 14:30:00,29.78,67.2,318.8
30-03-2019 14:35:00,29.8,67.8,315
30-03-2019 14:40:00,29.88,67.2,368.2
30-03-2019 14:45:00,29.82,67,335.6
30-03-2019 14:50:00,29.96,67,346.4
30-03-2019 14:55:00,29.68,67.8,307.2
30-03-2019 15:00:00,29.84,67.2,299.2
30-03-2019 15:05:00,29.82,67.8,287.2
30-03-2019 15:10:00,29.72,68.8,299.2
30-03-2019 15:15:00,29.7,68.2,275.8
30-03-2019 15:20:00,29.62,68,278.6
30-03-2019 15:25:00,29.6,67.2,279.4
30-03-2019 15:30:00,29.6,67,282.2
30-03-2019 15:35:00,29.52,67,249.4
30-03-2019 15:40:00,29.74,67,249.8
30-03-2019 15:45:00,29.64,67.8,247.2
30-03-2019 15:50:00,29.36,68,207.6
30-03-2019 15:55:00,29.54,68,181.2
30-03-2019 16:00:00,29.28,68,160.31
30-03-2019 16:05:00,29.52,68,166.31
30-03-2019 16:10:00,29.36,67.21,160.27
30-03-2019 16:15:00,29.3,68.59,130.23
30-03-2019 16:20:00,29.78,66.62,149.97
30-03-2019 16:25:00,28.95,69.17,156.21
30-03-2019 16:30:00,29.73,66.83,148.07
30-03-2019 16:35:00,28.89,69.17,136.48
30-03-2019 16:40:00,29.31,68.41,128.45
30-03-2019 16:45:00,29.58,66.41,123.83
30-03-2019 16:50:00,28.97,69.17,112.69
30-03-2019 16:55:00,29.59,67.62,105.24
30-03-2019 17:00:00,30.12,66.21,76.23
30-03-2019 17:05:00,29.17,68.38,57.89
30-03-2019 17:10:00,29.46,68.21,52.62
30-03-2019 17:15:00,29.76,68,47.24
30-03-2019 17:20:00,29.8,68.79,43.62
30-03-2019 17:25:00,29.72,69,40.62
30-03-2019 17:30:00,29.62,69.79,34.45
30-03-2019 17:35:00,29.52,70.79,8.41
30-03-2019 17:40:00,29.58,71.79,1.21
30-03-2019 17:45:00,29.6,72,0.21
30-03-2019 17:50:00,29.6,72.79,0
30-03-2019 17:55:00,29.6,73,0
30-03-2019 18:00:00,29.52,73.79,0
30-03-2019 18:05:00,29.5,74,0
30-03-2019 18:10:00,29.58,74,0
30-03-2019 18:15:00,29.68,74,0
30-03-2019 18:20:00,29.94,72.43,0
30-03-2019 18:25:00,30.08,72,0
30-03-2019 18:30:00,30.1,71.21,0
30-03-2019 18:35:00,30.18,71,0
30-03-2019 18:40:00,30.2,71,0
30-03-2019 18:45:00,30.2,71,0
30-03-2019 18:50:00,30.2,71,0
30-03-2019 18:55:00,30.12,71,0
30-03-2019 19:00:00,30.1,71,0
30-03-2019 19:05:00,30.1,71,0
30-03-2019 19:10:00,30.02,71.79,0
30-03-2019 19:15:00,29.92,72,0
30-03-2019 19:20:00,29.9,72,0
30-03-2019 19:25:00,29.82,72,0
30-03-2019 19:30:00,29.8,72.79,0
30-03-2019 19:35:00,29.8,73,0
30-03-2019 19:40:00,29.8,73,0
30-03-2019 19:45:00,29.72,73,0
30-03-2019 19:50:00,29.7,73,0
30-03-2019 19:55:00,29.7,73.79,0
30-03-2019 20:00:00,29.7,74,0
30-03-2019 20:05:00,29.62,74,0
30-03-2019 20:10:00,29.6,74,0
30-03-2019 20:15:00,29.6,74,0
30-03-2019 20:20:00,29.52,74.79,0
30-03-2019 20:25:00,29.5,75,0
30-03-2019 20:30:00,29.42,75,0
30-03-2019 20:35:00,29.4,75,0
30-03-2019 20:40:00,29.4,75.78,0
30-03-2019 20:45:00,29.4,76,0
30-03-2019 20:50:00,29.32,76,0
30-03-2019 20:55:00,29.3,76,0
30-03-2019 21:00:00,29.3,76,0
30-03-2019 21:05:00,29.22,76,0
30-03-2019 21:10:00,29.2,76,0
30-03-2019 21:15:00,29.12,76.78,0
30-03-2019 21:20:00,29.1,77,0
30-03-2019 21:25:00,29.1,77,0
30-03-2019 21:30:00,29.1,77,0
30-03-2019 21:35:00,29.02,77,0
30-03-2019 21:40:00,29,77,0
30-03-2019 21:45:00,29,77.78,0
30-03-2019 21:50:00,28.92,78,0
30-03-2019 21:55:00,28.9,78,0
30-03-2019 22:00:00,28.9,78,0
30-03-2019 22:05:00,28.82,78,0
30-03-2019 22:10:00,28.8,78,0
30-03-2019 22:15:00,28.72,78,0
30-03-2019 22:20:00,28.7,78,0
30-03-2019 22:25:00,28.7,78,0
30-03-2019 22:30:00,28.7,78,0
30-03-2019 22:35:00,28.62,78,0
30-03-2019 22:40:00,28.68,78,0
30-03-2019 22:45:00,28.7,78,0
30-03-2019 22:50:00,28.7,78,0
30-03-2019 22:55:00,28.78,78,0
30-03-2019 23:00:00,28.8,78,0
30-03-2019 23:05:00,28.88,78,0
30-03-2019 23:10:00,28.9,78,0
30-03-2019 23:15:00,28.9,78,0
30-03-2019 23:20:00,28.9,78,0
30-03-2019 23:25:00,28.98,78,0
30-03-2019 23:30:00,29,78,0
30-03-2019 23:35:00,29,78,0
30-03-2019 23:40:00,29.08,78,0
30-03-2019 23:45:00,29.02,78,0
30-03-2019 23:50:00,28.92,78.77,0
30-03-2019 23:55:00,28.98,78.23,0
31-03-2019 00:00:00,29,78,0
31-03-2019 00:05:00,28.9,78.97,0
31-03-2019 00:10:00,28.9,79,0
31-03-2019 00:15:00,28.8,79,0
31-03-2019 00:20:00,28.8,79,0
31-03-2019 00:25:00,28.8,79,0
31-03-2019 00:30:00,28.8,79,0
31-03-2019 00:35:00,28.8,79,0
31-03-2019 00:40:00,28.7,79,0
31-03-2019 00:45:00,28.6,79,0
31-03-2019 00:50:00,28.6,79.97,0
31-03-2019 00:55:00,28.6,79.03,0
31-03-2019 01:00:00,28.6,79.97,0
31-03-2019 01:05:00,28.5,80,0
31-03-2019 01:10:00,28.5,80,0
31-03-2019 01:15:00,28.5,80,0
31-03-2019 01:20:00,28.5,80,0
31-03-2019 01:25:00,28.6,80,0
31-03-2019 01:30:00,28.5,80,0
31-03-2019 01:35:00,28.5,80,0
31-03-2019 01:40:00,28.5,80.97,0
31-03-2019 01:45:00,28.5,81,0
31-03-2019 01:50:00,28.5,81,0
31-03-2019 01:55:00,28.5,81,0
31-03-2019 02:00:00,28.5,81,0
31-03-2019 02:05:00,28.5,81,0
31-03-2019 02:10:00,28.5,81,0
31-03-2019 02:15:00,28.5,81,0
31-03-2019 02:20:00,28.5,81,0
31-03-2019 02:25:00,28.5,81,0
31-03-2019 02:30:00,28.5,81,0
31-03-2019 02:35:00,28.4,81.97,0
31-03-2019 02:40:00,28.4,81.03,0
31-03-2019 02:45:00,28.5,81,0
31-03-2019 02:50:00,28.5,81,0
31-03-2019 02:55:00,28.4,81.97,0
31-03-2019 03:00:00,28.4,82,0
31-03-2019 03:05:00,28.3,82,0
31-03-2019 03:10:00,28.3,82,0
31-03-2019 03:15:00,28.3,82,0
31-03-2019 03:20:00,28.3,82,0
31-03-2019 03:25:00,28.3,82,0
31-03-2019 03:30:00,28.3,82,0
31-03-2019 03:35:00,28.3,82,0
31-03-2019 03:40:00,28.3,82,0
31-03-2019 03:45:00,28.3,82,0
31-03-2019 03:50:00,28.3,82,0
31-03-2019 03:55:00,28.2,82.96,0
31-03-2019 04:00:00,28.2,82.04,0
31-03-2019 04:05:00,28.2,82,0
31-03-2019 04:10:00,28.1,82.96,0
31-03-2019 04:15:00,28.1,83,0
31-03-2019 04:20:00,28.1,82.04,0
31-03-2019 04:25:00,28.1,82,0
31-03-2019 04:30:00,28.1,82,0
31-03-2019 04:35:00,28.1,82,0
31-03-2019 04:40:00,28,82,0
31-03-2019 04:45:00,28,82.96,0
31-03-2019 04:50:00,28,82.04,0
31-03-2019 04:55:00,27.9,82,0
31-03-2019 05:00:00,27.8,82.96,0
31-03-2019 05:05:00,27.9,82.04,0
31-03-2019 05:10:00,27.9,82,0
31-03-2019 05:15:00,27.71,82,0
31-03-2019 05:20:00,27.8,82,0
31-03-2019 05:25:00,27.8,82,0
31-03-2019 05:30:00,27.7,82,0
31-03-2019 05:35:00,27.7,82,0
31-03-2019 05:40:00,27.7,82,0
31-03-2019 05:45:00,27.6,82,0
31-03-2019 05:50:00,27.6,82,0
31-03-2019 05:55:00,27.6,82,0
31-03-2019 06:00:00,27.6,81.05,0
31-03-2019 06:05:00,27.6,81,0
31-03-2019 06:10:00,27.5,81,0
31-03-2019 06:15:00,27.5,81,0.95
31-03-2019 06:20:00,27.6,81,1
31-03-2019 06:25:00,27.5,81,1
31-03-2019 06:30:00,27.6,80.05,1
31-03-2019 06:35:00,27.6,80.95,1
31-03-2019 06:40:00,27.6,80.05,1.95
31-03-2019 06:45:00,27.7,80,2
31-03-2019 06:50:00,27.8,80,2.95
31-03-2019 06:55:00,27.9,80,3
31-03-2019 07:00:00,28,80,3
31-03-2019 07:05:00,28.1,80,6.81
31-03-2019 07:10:00,28.2,79.05,15.58
31-03-2019 07:15:00,28.2,79.95,16.95
31-03-2019 07:20:00,28.3,79.05,17
